
                            < M A T L A B (R) >
                  Copyright 1984-2022 The MathWorks, Inc.
                  R2022b (9.13.0.2049777) 64-bit (glnxa64)
                              August 24, 2022

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
Starting parallel pool (parpool) using the 'Processes' profile ...
Connected to the parallel pool (number of workers: 40).
Run FFNN - Fold #3, Cluster #19: Elapsed time is 0.335175 seconds.
Train FFNN - Fold #3, Cluster #20: Elapsed time is 49.355830 seconds.
Run FFNN - Fold #3, Cluster #20: Elapsed time is 0.196274 seconds.
Train FFNN - Fold #4, Cluster #1: Elapsed time is 32.626660 seconds.
Run FFNN - Fold #4, Cluster #1: Elapsed time is 0.205701 seconds.
Train FFNN - Fold #4, Cluster #2: Elapsed time is 53.051901 seconds.
Run FFNN - Fold #4, Cluster #2: Elapsed time is 0.318101 seconds.
Train FFNN - Fold #4, Cluster #3: Elapsed time is 83.179272 seconds.
Run FFNN - Fold #4, Cluster #3: Elapsed time is 0.236814 seconds.
Train FFNN - Fold #4, Cluster #4: Elapsed time is 110.096881 seconds.
Run FFNN - Fold #4, Cluster #4: Elapsed time is 0.304818 seconds.
Train FFNN - Fold #4, Cluster #5: Elapsed time is 90.415978 seconds.
Run FFNN - Fold #4, Cluster #5: Elapsed time is 0.300165 seconds.
Train FFNN - Fold #4, Cluster #6: Elapsed time is 25.642611 seconds.
Run FFNN - Fold #4, Cluster #6: Elapsed time is 0.189185 seconds.
Train FFNN - Fold #4, Cluster #7: Elapsed time is 18.577343 seconds.
Run FFNN - Fold #4, Cluster #7: Elapsed time is 0.181437 seconds.
Train FFNN - Fold #4, Cluster #8: Elapsed time is 64.988684 seconds.
Run FFNN - Fold #4, Cluster #8: Elapsed time is 0.231742 seconds.
Train FFNN - Fold #4, Cluster #9: Elapsed time is 159.989023 seconds.
Run FFNN - Fold #4, Cluster #9: Elapsed time is 0.260501 seconds.
Train FFNN - Fold #4, Cluster #10: Elapsed time is 185.905390 seconds.
Run FFNN - Fold #4, Cluster #10: Elapsed time is 0.275974 seconds.
Train FFNN - Fold #4, Cluster #11: Elapsed time is 143.447014 seconds.
Run FFNN - Fold #4, Cluster #11: Elapsed time is 0.259522 seconds.
Train FFNN - Fold #4, Cluster #12: Elapsed time is 24.644849 seconds.
Run FFNN - Fold #4, Cluster #12: Elapsed time is 0.191830 seconds.
Train FFNN - Fold #4, Cluster #13: Elapsed time is 61.529145 seconds.
Run FFNN - Fold #4, Cluster #13: Elapsed time is 0.228494 seconds.
Train FFNN - Fold #4, Cluster #14: Elapsed time is 35.990278 seconds.
Run FFNN - Fold #4, Cluster #14: Elapsed time is 0.189691 seconds.
Train FFNN - Fold #4, Cluster #15: Elapsed time is 68.180312 seconds.
Run FFNN - Fold #4, Cluster #15: Elapsed time is 0.238357 seconds.
Train FFNN - Fold #4, Cluster #16: Elapsed time is 19.226193 seconds.
Run FFNN - Fold #4, Cluster #16: Elapsed time is 0.173594 seconds.
Train FFNN - Fold #4, Cluster #17: Elapsed time is 37.962298 seconds.
Run FFNN - Fold #4, Cluster #17: Elapsed time is 0.267183 seconds.
Train FFNN - Fold #4, Cluster #18: Elapsed time is 32.026528 seconds.
Run FFNN - Fold #4, Cluster #18: Elapsed time is 0.178620 seconds.
Train FFNN - Fold #4, Cluster #19: Elapsed time is 199.946322 seconds.
Run FFNN - Fold #4, Cluster #19: Elapsed time is 0.300252 seconds.
Train FFNN - Fold #4, Cluster #20: Elapsed time is 45.879536 seconds.
Run FFNN - Fold #4, Cluster #20: Elapsed time is 0.208174 seconds.
Train FFNN - Fold #5, Cluster #1: Elapsed time is 22.360730 seconds.
Run FFNN - Fold #5, Cluster #1: Elapsed time is 0.191995 seconds.
Train FFNN - Fold #5, Cluster #2: Elapsed time is 126.347049 seconds.
Run FFNN - Fold #5, Cluster #2: Elapsed time is 0.280266 seconds.
Train FFNN - Fold #5, Cluster #3: Elapsed time is 91.655087 seconds.
Run FFNN - Fold #5, Cluster #3: Elapsed time is 0.275180 seconds.
Train FFNN - Fold #5, Cluster #4: Elapsed time is 168.456107 seconds.
Run FFNN - Fold #5, Cluster #4: Elapsed time is 0.290421 seconds.
Train FFNN - Fold #5, Cluster #5: Elapsed time is 72.054682 seconds.
Run FFNN - Fold #5, Cluster #5: Elapsed time is 0.288401 seconds.
Train FFNN - Fold #5, Cluster #6: Elapsed time is 34.885375 seconds.
Run FFNN - Fold #5, Cluster #6: Elapsed time is 0.170342 seconds.
Train FFNN - Fold #5, Cluster #7: Elapsed time is 17.099526 seconds.
Run FFNN - Fold #5, Cluster #7: Elapsed time is 0.194418 seconds.
Train FFNN - Fold #5, Cluster #8: Elapsed time is 47.994910 seconds.
Run FFNN - Fold #5, Cluster #8: Elapsed time is 0.258012 seconds.
Train FFNN - Fold #5, Cluster #9: Elapsed time is 115.725261 seconds.
Run FFNN - Fold #5, Cluster #9: Elapsed time is 0.378999 seconds.
Train FFNN - Fold #5, Cluster #10: Elapsed time is 126.111778 seconds.
Run FFNN - Fold #5, Cluster #10: Elapsed time is 0.324231 seconds.
Train FFNN - Fold #5, Cluster #11: Elapsed time is 89.565921 seconds.
Run FFNN - Fold #5, Cluster #11: Elapsed time is 0.236968 seconds.
Train FFNN - Fold #5, Cluster #12: Elapsed time is 29.189189 seconds.
Run FFNN - Fold #5, Cluster #12: Elapsed time is 0.179428 seconds.
