
                            < M A T L A B (R) >
                  Copyright 1984-2022 The MathWorks, Inc.
                  R2022b (9.13.0.2049777) 64-bit (glnxa64)
                              August 24, 2022

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
Starting parallel pool (parpool) using the 'Processes' profile ...
Connected to the parallel pool (number of workers: 40).
Train FFNN - Fold #5, Cluster #6: Elapsed time is 176.559267 seconds.
Run FFNN - Fold #5, Cluster #6: Elapsed time is 0.360935 seconds.
Train FFNN - Fold #5, Cluster #7: Elapsed time is 99.047562 seconds.
Run FFNN - Fold #5, Cluster #7: Elapsed time is 0.258744 seconds.
Train FFNN - Fold #5, Cluster #8: Elapsed time is 191.177797 seconds.
Run FFNN - Fold #5, Cluster #8: Elapsed time is 0.328876 seconds.
Train FFNN - Fold #5, Cluster #9: Elapsed time is 128.079187 seconds.
Run FFNN - Fold #5, Cluster #9: Elapsed time is 0.277804 seconds.
Train FFNN - Fold #5, Cluster #10: Elapsed time is 52.049021 seconds.
Run FFNN - Fold #5, Cluster #10: Elapsed time is 0.269179 seconds.
Train FFNN - Fold #5, Cluster #11: Elapsed time is 132.890160 seconds.
Run FFNN - Fold #5, Cluster #11: Elapsed time is 0.272799 seconds.
Train FFNN - Fold #5, Cluster #12: Elapsed time is 45.534021 seconds.
Run FFNN - Fold #5, Cluster #12: Elapsed time is 0.225000 seconds.
Train FFNN - Fold #5, Cluster #13: Elapsed time is 85.732837 seconds.
Run FFNN - Fold #5, Cluster #13: Elapsed time is 0.221727 seconds.
Train FFNN - Fold #5, Cluster #14: Elapsed time is 157.572704 seconds.
Run FFNN - Fold #5, Cluster #14: Elapsed time is 0.307374 seconds.
Train FFNN - Fold #5, Cluster #15: Elapsed time is 26.929642 seconds.
Run FFNN - Fold #5, Cluster #15: Elapsed time is 0.202310 seconds.
success!
